EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode
21782,Employee_245,Female,47,Finance,Engineer,Master,Kolkata,₹18950.73,0,2,20,19,4/30/2024,Active,NO,On-site
21783,,Male,46,Marketing,Manager,Bachelor,,₹54986.84,5,2,27,15,6/20/2017,RESIGNED,Yes, Hybrid 
21784,  Employee_511  ,Male,41,HR,Senior Engineer,Master,Ahmedabad,₹100535.87,21,3,12,19,9/3/2017,Resigned,,ON-SITE
21787,Employee_717,Male,46,Engineering,Analyst,PhD,Hyderabad,₹52725.10,10,1,29,18,5/30/2015,Active,No,Remote
21788,Employee_985,Female,52,Product,Senior Engineer,High School,Pune,₹143149.00,23,9,12,24,10/29/2015,On Leave,No,on-site
21792,Employee_218,Male,47,,Senior Manager,High School,Bangalore,₹192849.57,35,9,11,15,3/4/2017,Terminated,NO,On-site
21798,Employee_954,Male,55,Marketing,VP,High School,Noida,,31,5,4,20,5/5/2017,Active,Yes,on-site
21800,Employee_811,Female,43,Operations,Executive,High School,Hyderabad,₹61082.48,10,1,3,22,7/25/2015,Terminated,No,Hybrid
21805,Em@loyee_930,Male,23,,Intern, Master ,Noida,₹176542.73,25,10,19,19,2/1/2017, Terminated , Yes ,Remote
21814,Employee_741,Male,38,,Senior Analyst,Bachelor,Kolkata,₹264120.71,33,8,17,8,6/22/2019,Active,No,On-site
21815,Employee_1430,Male,44,Operations,Engineer,High School,Pune,₹99830.70,11,10,13,25,9/10/2022,resigned,No,Remote
21818,Employee_689, Female ,46,Sales,,Bachelor,Bangalore,134486.23,24,9,22,1,11/9/2015,resigned,Yes,Hybrid
21819,Employee_535, Male ,60,Sales,VP,MASTER,Noida,₹52843.17,12,2,26,17,3/30/2023,Active,Yes,on-site
21824,Employee_950,Male,41,PRODUCT,Executive,Bachelor,Ahmedabad,,1,4,4,17,2/4/2022,terminated,,Hybrid
21826,Employee_1432,Male,46,Operations,Senior Engineer, PhD ,Bangalore,₹167938.90,24,8,24,19,1/22/2023,resigned, No ,remote
21833,Employee_1419,Male,39,operations,VP,Bachelor,,₹104537.62,35,4,7,22,8/21/2023,RESIGNED,No, Remote 
21834,Employee_765,Male,50,HR,Engineer,Master,Bangalore,₹136524.92,29,5,10,16,6/5/2020,Active,Yes,On-site
21835,Employee_951,Female,60,Operations,Engineer,high school,Hyderabad,₹243166.66,31,4,30,19,12/7/2019,Resigned,no,Hybrid
21837,Employee_915,Female,56,Operations,Manager,Master,Noida,₹90521.62,16,2,21,15,10/9/2023,On Leave,yes,On-site
21839,Employee_1495,Female,49,Product,Senior Engineer,High School,Pune,83090.85,27,2,19,7,3/19/2015,Resigned,Yes,remote
21841,Employee_1087, Male ,51,Sales,Manager,Master,Bangalore,₹145815.53,22,10,6,17,3/17/2023,Terminated,No,Remote
21842,Employee_963,Female,32,Sales,Senior Engineer,PhD,Hyderabad,₹20880.58,0,7,6,12,7/17/2020,TERMINATED,,Hybrid
21846,Employee_686,Female,36,Finance,Manager,PhD,Kolkata,₹143017.73,21,9,6,11,8/21/2022,Active,YES,hybrid
21849,Employee_339,Female,47,Sales,Executive,Master,Hyderabad,₹119848.19,22,1,25,1,12/15/2018,Resigned,No,Hybrid
21853,Employee_312,Male,28,Operations,MANAGER,Master,Delhi,₹119788.29,13,5,3,10,11/19/2018,Resigned,No,On-site
21857,Employee_826,Female,34,Marketing, Analyst , High School ,Delhi,₹231347.05,29,5,11,16,7/3/2018,Terminated,No,Remote
21861,Employee_945,Male,59,Legal,Senior Engineer,High School,Pune,₹81435.32,29,6,29,10,1/24/2018,Terminated,No,Hybrid
21862,Employee_1015,Male,35,Finance,Senior Manager,Bachelor,,₹217686.51,26,7,13,22,4/11/2020,On Leave,No,On-site
21867,Employee_519,Male,40,Engineering,Intern,PhD,Mumbai,₹66914.34,11,7,30,9,5/2/2019,on leave,Yes, Hybrid 
21871,Employee_1002,Male,27,Product,,PhD,Chennai,₹83607.26,8,2,20,13,7/12/2020,On Leave,No,Remote
21872,Employee_1413,Female,22,Legal,Senior Analyst,Master,Kolkata,₹77409.92,10,3,22,18,1/23/2020,Resigned,No, Remote 
21873,Employee_205,Male,53,Finance,Senior Manager,Bachelor,Delhi,₹114989.99,13,10,11,3,1/9/2024,Resigned,,REMOTE
21874,Employee_40,Male,51,HR,VP,PhD,Hyderabad,₹223506.86,28,3,24,3,4/17/2017,Resigned,No,Remote
21876,Employee_787,Female,46,Marketing,Intern,Master,Bangalore,₹74346.59,8,6,16,22,7/5/2018,Terminated,Yes,On-site
21877,,Male,58,Legal,Senior Analyst,Master,Bangalore,₹122638.30,22,9,29,4,8/12/2021,Terminated,yes,On-site
21878,Employee_324,Male,46,finance, Senior Analyst ,High School,Ahmedabad,₹27176.21,1,10,11,24,9/1/2018,ACTIVE,No,Remote
21881,Em#loyee_776,,49,sales,Senior Analyst,High School,Delhi,₹163023.59,32,7,20,7,12/1/2015,Active,YES,REMOTE
21883,Employee_1039,Female,35,FINANCE,senior engineer,Bachelor,Bangalore,₹45315.93,13,3,13,2,1/16/2015,Active,Yes,On-site
21884,Employee_66,Male,50, Operations , Engineer ,PhD,Delhi,₹98694.10,15,5,10,24,4/8/2015,Active,No,On-site
21887,Employee_752,Male,47,FINANCE,Manager,BACHELOR,Chennai,₹249447.83,31,5,16,22,3/16/2017,Resigned,Yes,Hybrid
21891,Employee_1049,Female,36,Legal,Manager,PhD,Noida,₹71421.92,22,5,28,22,10/11/2020,On Leave,No, Remote 
21892,Employee_317, Female ,36,Product,Senior Analyst, PhD ,Kolkata,₹76415.86,12,2,16,13,4/5/2022,Terminated,Yes,Remote
21895,Employee_1322,Female,47,Marketing,Analyst,High School,Gurgaon,₹106347.81,19,5,12,7,4/4/2018,Resigned,No,Hybrid
21899,Employee_980, Male ,60,HR,Analyst, High School ,,174532.17,29,4,16,8,8/8/2018,On Leave,,On-site
21900,Employee_989,Male,23,FINANCE,Engineer,Bachelor,Gurgaon,154197.96,33,1,6,25,10/11/2016,Active,,Hybrid
21902,Employee_160,Male,53,SALES,Analyst,PhD,Noida,₹64057.56,8,9,24,20,12/2/2024,terminated,No,On-site
21903,Employee_786,Female,46,Engineering,Analyst,Master,Bangalore,₹22255.05,0,6,19,23,9/1/2022,Resigned,Yes, On-site 
21904,Employee_227, Male ,31, Legal ,VP,high school,Noida,₹14662.32,1,9,27,15,1/12/2022, Terminated , No ,On-site
21905,Employee_462,Male,33,Marketing,Senior Manager,,  Mumbai  ,₹173201.66,27,6,17,15,9/6/2020,Active,YES,HYBRID
21906,Employee_1251,Female,51,Finance,VP,PhD,Kolkata,₹119129.82,13,1,19,11,9/22/2015,Active,Yes,Remote
21908,Employee_1417,Female,54,Marketing,Senior Manager,High School,Bangalore,₹51345.34,16,6,8,4,11/22/2020,Terminated,No,Hybrid
21910,Employee_977,Female,31,Finance,Manager,Bachelor,Kolkata,₹145455.79,29,5,13,5,10/9/2016,On Leave,Yes,On-site
21912,Employee_923,Male,56,ENGINEERING,Intern,Bachelor,,₹49686.53,15,1,17,18,5/12/2024,Active, No ,Remote
21913,Employee_867,Female,52, Engineering ,VP,MASTER,Delhi,₹29371.08,3,7,3,18,10/9/2022,,No,HYBRID
21914,Employee_487,,40,HR,Intern,Master,Kolkata,₹17469.06,1,7,28,6,12/21/2022,Terminated,Yes,on-site
21915,Employee_925,Male,51,HR,Manager,High School,Hyderabad,₹14509.19,0,4,11,15,9/7/2016,Terminated,Yes,
21916,Employee_873,,27,Marketing,VP,Master,Ahmedabad,₹73975.27,19,2,15,25,7/3/2015,Resigned,No,Remote
21917,Employee_1487,Male,23,Marketing,Analyst,Bachelor,Ahmedabad,₹103698.36,35,5,26,15,12/27/2015,Terminated,,on-site
21918,Employee_54,Female,45,Legal,Senior Manager,High School,Kolkata,₹85034.15,11,7,18,2,5/17/2020,ACTIVE,No,Remote
21921,  Employee_418  ,Male,28,Product,Senior Manager,Master,Chennai,₹180415.29,33,8,8,3,7/3/2016,Terminated,No,On-site
21923,Employee_239,Female,53,Legal, Engineer ,Bachelor,Chennai,₹74027.73,17,3,28,5,4/21/2023,On Leave,Yes,Hybrid
21924,Employee_140,Female,22, Operations ,Senior Analyst,Bachelor,  Ahmedabad  ,₹239292.96,30,3,24,18,4/23/2024,On Leave,Yes,Remote
21928,Employee_1390,Male,37,Sales,senior engineer,,Bangalore,₹156655.96,20,5,2,4,2/12/2018,Resigned,yes,Remote
21933,Employee_1006,Male,35,Marketing,Analyst,bachelor,Pune,₹36129.23,2,8,26,23,12/3/2018,terminated,No,On-site
21937,Employee_90,Male,57,Sales,Senior Analyst,Bachelor,Delhi,₹80149.24,13,10,29,13,6/2/2021,Active,No,On-site
21939,Employee_1302,Female,37,Legal,Intern,Master,Kolkata,,14,9,13,22,11/28/2022,Terminated, Yes ,On-site
21943,Employee_98,Male,39,Marketing,,high school,Ahmedabad,₹75180.43,21,10,14,19,3/3/2017,,NO,Remote
21951,Employee_150,Male,46,Product,Senior Manager,High School,Pune,,13,7,19,12,7/3/2020,On Leave,,Hybrid
21953,Employee_1166,Male,54,HR,VP,HIGH SCHOOL,Bangalore,₹81485.00,10,7,7,23,3/14/2021,On Leave,no,On-site
21955,Employee_636,Female,29,Finance,Senior Engineer,High School,Mumbai,101609.87,19,10,20,8,3/5/2016,Active, Yes ,Hybrid
21958,Employee_1056,Male,55,engineering,,PhD,Ahmedabad,₹61728.22,14,7,2,16,7/18/2017,active,No,Remote
21959,Employee_390,Male,32,,VP,PhD,Ahmedabad,₹112206.55,30,9,13,16,11/14/2023, Active ,no, Remote 
21963,Employee_1250,Male,59,Product,Engineer,Master,Mumbai,₹38908.63,4,6,30,4,10/4/2019,On Leave,No,Hybrid
21964,Employee_374,Male,21,engineering,Engineer,Master,Bangalore,₹101166.46,13,5,19,7,11/17/2023,on leave,No,Remote
21965,Employee_58,Male,59,engineering,Analyst,Bachelor,Ahmedabad,₹23233.74,0,8,28,8,6/2/2022,Resigned,,Hybrid
21966,Employee_961,Male,56,HR,engineer,,Bangalore,₹40976.48,4,5,10,3,1/7/2020,,yes,hybrid
21970,Employee_866,Female,43,Finance,Senior Analyst,phd,Bangalore,₹35919.22,7,7,28,13,1/31/2021,On Leave,No,REMOTE
21979,Employee_1153,Female,24,Sales,Director,PhD,Noida,₹173946.44,28,8,7,21,8/6/2024,Active,No,On-site
21980,Employee_1191,Male,60,,Senior Engineer,PhD,Gurgaon,₹13526.83,0,4,4,21,5/8/2015,Terminated,Yes,Hybrid
21983,Employee_768,Female,38,Operations,Manager,,Mumbai,₹53544.71,9,4,4,23,5/3/2023,ACTIVE,No,ON-SITE
21985,Employee_712,Male,39,Operations,Senior Manager,High School,Gurgaon,₹138227.92,22,10,25,24,3/6/2017,Active,Yes,Remote
21988,Employee_305,Male,22,HR,Manager,Bachelor,Gurgaon,,17,4,9,1,4/7/2024,Terminated,Yes,on-site
21993,Employee_1498,Male,31,Marketing,Intern,Master,Delhi,₹110067.37,23,6,13,18,9/11/2020,Active,No,On-site
21994,Employee_550,Male,21,,Director,PhD,Kolkata,₹49779.82,7,3,1,7,8/16/2016,Resigned,No,On-site
21998,Employee_1001,Male,21,Marketing,Senior Analyst,Bachelor,Chennai,₹26834.24,2,2,25,22,5/2/2020,on leave,YES,On-site
22000,Employee_176,,34,legal,Director,master,Delhi,₹233822.53,28,5,7,10,12/16/2020,Resigned,Yes,Hybrid
22001,Employee_771,Male,26,Finance,analyst,BACHELOR,Chennai,₹90433.39,23,6,1,11,7/10/2022,On Leave,No,
22005,Employee_1098,Male,48,operations,Director,High School,Noida,₹32776.48,4,7,6,10,11/15/2015,Resigned,No,On-site
22006,Employee_10,Male,50,Finance,Engineer,PhD,Noida,₹15410.68,1,2,18,22,10/27/2019,,Yes,Hybrid
22011,Employee_315,Female,21,Engineering,Manager,Bachelor,,₹125912.03,19,3,2,10,12/16/2019,Active,Yes,
22013,Employee_129,Male,37,Engineering,Senior Engineer,phd,Bangalore,₹98194.47,20,6,22,16,3/15/2015, Resigned ,No,Remote
22014,Employee_1277,Male,47,Sales,VP,Bachelor,Gurgaon,₹72034.81,18,1,11,6,3/23/2015, On Leave ,No,Remote
22015,Employee_1176,Female,38,Operations,Engineer,Bachelor,Ahmedabad,32305.91,6,3,13,2,4/12/2024,Resigned,YES,Remote
22017,Employee_821,Male,53,Sales,Engineer,BACHELOR,Ahmedabad,₹125393.21,30,3,15,18,4/5/2023,Active,Yes,hybrid
22020,Employee_910, Female ,60,Marketing,Senior Engineer,PhD,Mumbai,₹142965.20,33,6,8,1,12/16/2019,resigned,Yes,Hybrid
22024,Employee_779,Female,25,Product,VP,MASTER,  Hyderabad  ,,27,9,16,1,2/2/2017,ACTIVE,,ON-SITE
22027,Employee_1209,Male,41,Legal,Senior Analyst,Bachelor,Pune,₹198497.29,34,7,27,8,5/11/2021, Active , No ,Hybrid
22031,Employee_181,Male,39,Legal,Analyst,Bachelor,Gurgaon,,22,8,19,16,4/25/2021,On Leave,Yes,Remote
22034,Employee_1357,Female,56,Product,vp,PhD,Gurgaon,₹32199.39,2,3,3,17,7/1/2022,active,No,Hybrid
22035,,Female,31,Operations,Intern,PhD,  Ahmedabad  ,₹274709.77,33,9,30,14,1/23/2020,Resigned,Yes,Hybrid
22043,Employee_1482,Male,55,Operations,VP,High School,Hyderabad,₹109526.89,35,7,7,3,3/21/2017,Terminated,No,Hybrid
22044,Employee_1116,Female,42,Engineering,Senior Manager,Master,Pune,₹49191.73,4,9,16,15,5/1/2022,On Leave,Yes,On-site
22045,Employee_1406,Female,24,operations,Director,High School,Gurgaon,₹68485.83,15,2,1,14,6/14/2017,Active,,Remote
22052,Employee_1083,Female,35,Marketing,Analyst,High School,Mumbai,₹98587.39,28,6,22,22,7/16/2020, Resigned ,No,On-site
22057,Employee_392,Male,38,Engineering,Engineer,Master,Chennai,,15,9,16,2,1/2/2020,Resigned,Yes,Hybrid
22059,Employee_1477,Male,25,, Senior Manager ,PhD,Gurgaon,₹77847.08,16,2,29,6,8/27/2018,Terminated,No,Remote
22063,Employee_359,Female,50,Product,Senior Analyst,High School,,₹22989.11,3,4,27,156,2/11/2018, Resigned ,No,HYBRID
22065,  Employee_294  ,Female,25,OPERATIONS,Senior Analyst, Bachelor ,Ahmedabad,₹77745.07,32,9,27,17,5/23/2015,Terminated,No,On-site
22066,Employee_428,Female,39,Product,intern,Master,Gurgaon,₹199859.81,23,2,26,13,4/12/2016,Terminated,Yes,On-site
22068,Employee_849,Male,23,Marketing,MANAGER,Master,Kolkata,₹99227.78,21,10,5,15,1/12/2020,On Leave,No,Remote
22069,Employee_652,Male,44,Legal,Manager,Bachelor,Mumbai,₹162518.54,33,4,28,15,2/23/2021,Active,NO,Hybrid
22075,Em@loyee_460,Female,45,Sales,engineer,master,Hyderabad,₹113005.12,13,6,5,10,12/31/2019,Terminated,No,On-site
22076,Em@loyee_796,Male,42,engineering,EXECUTIVE,High School,Mumbai,242197.84,30,10,21,14,4/21/2020,Resigned,,remote
22077,Employee_926,Female,43,HR,Senior Manager,Bachelor,Delhi,,18,6,25,25,9/5/2017,Active,No,
22079,Employee_42,Male,44,product,Engineer,Bachelor,Bangalore,₹167869.59,35,10,11,10,8/22/2015,Resigned,Yes,On-site
22082,Em#loyee_1040,Male,44,Marketing,Senior Manager,PhD,Pune,₹238991.15,34,3,16,14,3/15/2015,Active,No,Hybrid
22085,Employee_1090,Male,49,Finance,Senior Manager,High School,Mumbai,133581.47,27,10,10,7,4/4/2018,resigned,No,Hybrid
22087,Employee_766,Female,54,HR,Senior Analyst,High School,Delhi,₹88098.05,14,9,23,5,3/5/2015,Active,No,On-site
22092,Employee_521,Male,28,Marketing,director,High School,Delhi,₹171527.56,27,3,19,14,4/4/2019,Terminated,No,Hybrid
22097,Employee_988,Male,55,Operations,Senior Engineer,Bachelor,Gurgaon,₹30257.04,1,7,21,2,2/15/2021,Terminated,Yes,Hybrid
22099,Employee_634,Female,38,Marketing,Manager,Bachelor,  Ahmedabad  ,₹160901.23,26,8,30,24,4/10/2016,Terminated,Yes,Remote
22100,,,51,Engineering,Senior Engineer,High School,Bangalore,₹72940.09,21,8,19,13,3/9/2021,Resigned,No,Hybrid
22101,Employee_1134,Male,24,Marketing,analyst,High School,  Gurgaon  ,₹18142.17,0,3,23,11,6/9/2020,Resigned,no,Hybrid
22107,Employee_920,Male,41,hr,Senior Engineer,Master,Gurgaon,₹31252.22,7,6,16,3,4/12/2024,TERMINATED,yes,Remote
22109,Employee_752,Male,27,Finance,Manager,High School,Pune,₹72886.67,23,10,21,10,3/7/2024,Terminated, No ,Remote
22112,Employee_646,Male,26,Legal,Executive,PhD,Pune,₹190938.02,25,10,29,16,6/4/2017,On Leave,Yes,Hybrid
22115,Employee_479,Female,41,HR,Senior Manager,High School,Delhi,,16,1,28,20,9/12/2019,On Leave,No,Hybrid
22116,Employee_94,Male,59,,Director,,Noida,₹56403.76,6,8,26,12,11/6/2015, Terminated ,No,On-site
22118,Employee_518,Male,37,Product,Intern,Master,Gurgaon,₹168772.69,21,10,17,15,4/25/2017,Active, Yes ,On-site
22121,Employee_1415,Female,46,HR,senior manager,high school,Chennai,₹115392.56,24,8,28,4,10/23/2015,On Leave,Yes,On-site
22123,Employee_1242,Male,39,Finance, Analyst ,Bachelor,Gurgaon,21082.11,3,10,14,5,9/10/2021,On Leave,No,On-site
22126,Employee_1376,Male,27,HR,Engineer,Bachelor,Bangalore,₹74690.17,11,1,18,17,3/19/2016,,No,Remote
22128,Employee_1437,Female,34,Operations,senior engineer,PhD,Pune,₹141795.45,32,3,27,25,4/14/2020,Resigned,no,On-site
22129,Employee_13, Female ,55,Legal, Senior Engineer ,Bachelor,Noida,₹197666.96,35,9,28,17,10/3/2023,resigned,no,remote
22130,Employee_1191,Female,47,HR,VP,master,Mumbai,₹154662.36,27,10,10,22,7/21/2020,Resigned,Yes,On-site
22131,Em@loyee_1234,Male,25,operations,Senior Manager,High School,Hyderabad,₹83658.22,11,10,29,12,1/22/2020,resigned,Yes,Hybrid
22133,Employee_1092,Female,33,Operations,Senior Manager,Master,Chennai,₹83481.59,13,6,30,25,3/7/2017,Terminated,Yes,Remote
22134,Employee_4,Male,27,Engineering,Senior Analyst,Bachelor,Ahmedabad,₹35803.65,3,3,5,6,2/3/2015,Terminated,No,Remote
22135,Employee_429,Female,48,HR,executive,MASTER,Kolkata,₹118993.90,31,5,18,13,9/16/2019,On Leave,, On-site 
22138,Employee_437,Male,60,Engineering,Executive,High School,Gurgaon,₹135336.97,25,2,21,16,3/15/2016,ON LEAVE,,hybrid
22144,  Employee_335  ,Female,56,Engineering,Analyst,PhD,Hyderabad,₹40741.74,4,1,4,13,3/1/2017,On Leave,No,hybrid
22145,,Female,47,Finance, Senior Analyst ,master,Noida,₹88208.28,21,8,3,23,10/6/2016,On Leave,Yes,On-site
22147,Em#loyee_1122,Female,32,HR,Senior Engineer,PhD,Ahmedabad,₹117683.57,15,4,19,22,3/4/2022,RESIGNED,no,remote
22148,Employee_359,Female,28,Engineering,Director,PhD,Delhi,₹42293.91,6,4,30,2,4/2/2022,resigned,no,Remote
22153,Employee_1434,Male,46, HR ,Intern,Bachelor,Hyderabad,₹53529.14,18,6,23,7,5/9/2021,TERMINATED,No,Remote
22155,Employee_1294, Female ,58,Marketing, Engineer ,bachelor,Chennai,₹90776.44,18,3,7,12,3/2/2024,ON LEAVE, No ,On-site
22158,Employee_1147,Female,47,Engineering,Senior Manager,High School,,₹63372.49,6,6,19,3,1/14/2018,Active,No,hybrid
22162,Employee_1459, Female ,46,Marketing,Manager,BACHELOR,  Ahmedabad  ,₹94444.56,14,2,1,19,6/24/2015, Terminated ,no,Remote
22164,Employee_981,Male,54,Legal,Senior Analyst,PhD,  Ahmedabad  ,₹79721.10,13,2,16,7,12/11/2017,terminated,No,Remote
22165,Employee_1232,Female,26,LEGAL,analyst,Master,Hyderabad,₹195368.85,24,8,8,3,5/8/2017,Resigned,Yes,Remote
22166,Employee_663,Female,41,Engineering,Senior Engineer,phd,Ahmedabad,₹161013.23,21,9,29,6,3/6/2020,Resigned,No,Remote
22168,Employee_879,Female,28,Sales,senior manager,PhD,Chennai,₹124390.17,22,5,3,3,11/22/2020,On Leave,no,On-site
22177,Employee_414,Female,25,Operations,Analyst,Master,Kolkata,₹31155.88,1,7,7,2,12/31/2020,RESIGNED,No,On-site
22181,Employee_1419,Female,38,Finance,Intern,High School,Hyderabad,₹149449.03,24,5,29,17,2/12/2016,Active,no,Remote
22184,Employee_302,Male,26,Engineering, Engineer ,bachelor,Chennai,₹91621.38,21,3,5,7,11/30/2017,Terminated,NO,On-site
22186,Employee_817,Male,41,engineering,Senior Manager,Master,Kolkata,₹55430.99,19,2,9,14,10/1/2018,On Leave,No, Hybrid 
22187,Employee_1493,Female,21,legal,Executive,PhD,Bangalore,₹254755.72,33,4,30,15,1/8/2015,TERMINATED,,On-site
22188,,Male,55,Finance,Engineer,PhD,Ahmedabad,₹249953.53,31,9,6,1,10/11/2024,Resigned,No,On-site
22190,Employee_733,Male,29,Operations, VP ,High School,Hyderabad,₹102039.32,32,5,24,4,7/25/2024,On Leave,No,Remote
22191,Employee_843,Male,56,engineering,Senior Analyst,PhD,Bangalore,₹131444.76,29,4,13,21,6/24/2023,on leave,No,On-site
22199,,Male,55,Engineering, Intern ,Bachelor,  Pune  ,₹137093.40,18,1,15,9,11/27/2015,Terminated,No,On-site
22207,Employee_394,Female,51,Legal,Senior Engineer,master,Chennai,₹37112.22,4,5,13,4,5/4/2021,Resigned,No,On-site
22209,Employee_503,Female,50,Legal,Engineer,Bachelor,Bangalore,₹89797.97,19,4,14,21,11/11/2016,ON LEAVE,Yes,Remote
22213,Employee_1358,Female,47,PRODUCT,engineer,Master,Hyderabad,₹126488.98,14,3,28,8,6/16/2019,,Yes,On-site
22214,Employee_566,Male,58,Legal,senior engineer,PhD,Chennai,₹149066.31,25,7,21,19,8/27/2024,Terminated,No,Hybrid
22215,,Male,22,Finance,INTERN,,Kolkata,,16,9,22,3,3/8/2016,Resigned,No,Remote
22217,Employee_1098,Female,56,Finance,VP,Master,Pune,₹129347.86,25,7,21,12,7/6/2016,Resigned,NO,Hybrid
22222,Employee_174,,44,Legal,,master,Bangalore,₹109248.70,22,10,8,17,4/23/2018,RESIGNED,No,On-site
22225,Employee_1100,Male,42,Product,Senior Engineer,HIGH SCHOOL,Ahmedabad,₹123974.66,14,10,2,19,9/8/2021,Active,Yes,On-site
22226,Em@loyee_1141,Female,46,Legal,Senior Engineer,MASTER,Gurgaon,₹140025.26,21,7,19,136,2/14/2019,Terminated,No,Hybrid
22227,Employee_816,Female,50,Sales,Intern,PhD,Delhi,₹81294.51,14,3,24,24,1/3/2017,Resigned,yes,Remote
22228,Employee_1243,Male,22,Finance,Intern, PhD ,Gurgaon,₹82284.33,25,6,15,10,9/3/2016,on leave,yes,On-site
22232,Employee_1013,Female,54,FINANCE,Engineer, Bachelor ,Gurgaon,₹221171.33,31,2,24,22,1/3/2018,,No,On-site
22234,Employee_538,Female,59, HR ,Engineer,High School,Gurgaon,₹77483.72,26,2,13,21,7/28/2017,active,No,Remote
22236,Employee_1357,,29,Sales,Engineer,High School,Ahmedabad,₹50215.64,4,7,9,12,5/2/2024,On Leave,No,Remote
22237,Employee_618,Male,50,Legal,Senior Engineer,High School,Gurgaon,₹70911.30,14,6,22,3,2/28/2021,Resigned,Yes,on-site
22239,Employee_586,Female,46,Finance,,PhD,Ahmedabad,₹142738.11,25,1,22,9,10/30/2018,Terminated,Yes,Hybrid
22240,Employee_925,Male,31,Operations,Intern,High School,Delhi,₹12437.79,0,9,4,2,1/12/2022,On Leave,Yes,Remote
22242,Employee_582,Male,53,Legal,,PhD,  Gurgaon  ,,6,7,18,25,7/8/2019,Active,No,remote
22244,Employee_1362,,22,Engineering,Analyst,PHD,Pune,₹81658.27,26,10,5,23,10/28/2020,Resigned,No,Remote
22248,Employee_500,Female,22,Operations,Engineer,Bachelor,Kolkata,₹17342.38,0,6,22,23,2/2/2016,Active,no,Remote
22250,Employee_1251,Male,38,Sales,Senior Engineer,Bachelor,Noida,₹59282.42,15,4,18,9,1/4/2019,Terminated,Yes,ON-SITE
22252,Employee_571, Female ,35,Operations,, Bachelor ,Gurgaon,₹128454.82,27,8,26,10,11/6/2023,Terminated,Yes,Hybrid
22253,Employee_1125,Male,29,Engineering,Director,PhD,Bangalore,₹22694.44,0,3,13,15,8/5/2017,Active,Yes,Remote
22257,  Employee_1032  ,Female,42,Legal,VP,high school,Noida,₹107238.46,18,10,7,9,3/25/2024,Terminated,Yes,Hybrid
22259,Employee_1,Female,42,,Senior Analyst,Master,Gurgaon,₹299389.76,35,9,5,9,2/7/2022,On Leave,No,Hybrid
22262,Employee_867,Female,47,Sales,Senior Manager,,Gurgaon,₹25875.53,5,3,15,4,12/3/2021,Resigned,No,Remote
22267,Employee_1205, Female ,37,Product,Executive,High School,Kolkata,₹183092.29,24,8,5,21,3/3/2019, Active ,No,On-site
22268,,Male,57,Finance,VP,Master,Pune,₹102996.55,13,1,29,9,5/8/2021,Active,NO,Hybrid
22269,,,25,Engineering,,Bachelor,Hyderabad,₹46543.47,5,8,9,10,4/7/2019,Terminated,NO,On-site
